CBO,DCC,ExportCoupling,ImportCoupling,NOM,WMC,Defect
7,1,0,7,3,10,1
14,5,0,15,8,22,1
11,5,1,12,12,45,1
0,0,0,0,0,0,1
5,2,0,5,4,8,1
13,3,2,12,6,12,1
17,4,4,14,8,26,1
9,3,1,9,13,31,1
1,0,1,0,5,5,1
4,1,1,3,4,7,1
18,9,6,15,17,38,1
8,4,0,9,7,16,1
13,5,4,10,31,78,1
4,1,0,4,5,8,1
18,12,2,19,40,236,1
0,0,0,0,2,2,1
7,4,0,7,7,43,1
9,2,2,8,4,8,1
6,3,2,4,14,20,1
19,6,18,10,21,24,1
69,9,78,12,83,177,1
2,1,1,1,5,7,1
6,1,5,2,10,15,1
0,1,0,1,1,1,1
9,3,4,6,6,14,1
9,5,2,9,10,20,1
28,7,15,17,20,44,1
6,3,1,6,2,2,0
5,3,1,5,6,8,1
14,7,2,14,10,19,1
15,2,0,15,7,51,1
13,2,0,13,4,13,1
13,2,0,13,1,10,1
7,4,6,5,8,10,1
4,1,5,2,9,9,0
11,2,6,7,37,105,1
23,11,0,23,36,191,0
26,14,28,17,73,152,1
7,1,8,2,10,30,0
53,20,44,25,47,93,1
12,7,2,12,18,110,1
6,4,1,6,14,21,0
2,3,1,3,4,4,0
5,3,5,4,2,2,0
2,0,2,0,3,3,0
1,1,1,1,1,1,0
6,5,19,5,8,8,0
7,4,1,7,5,8,0
5,3,1,5,3,3,0
1,4,3,4,0,0,1
2,1,4,1,0,0,1
15,4,1,15,6,37,1
2,4,3,4,0,0,1
1,3,1,3,3,3,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
32,9,24,13,12,31,0
2,3,4,3,2,10,1
7,2,3,5,1,16,1
4,3,1,4,2,6,1
5,3,3,4,4,16,1
2,0,2,0,0,0,1
7,1,1,6,3,7,1
6,5,2,8,1,11,0
14,3,0,14,2,13,1
14,8,1,16,4,4,1
12,1,11,2,12,18,1
3,3,2,4,0,0,1
8,2,1,7,3,36,1
1,2,0,2,2,14,1
1,2,0,2,6,6,0
0,0,0,0,0,0,1
5,2,1,4,3,18,0
8,2,3,7,5,17,0
3,1,1,2,6,17,1
0,0,1,0,0,0,0
12,9,1,13,1,5,0
0,2,1,2,7,7,0
1,1,1,1,1,1,0
7,2,1,7,34,99,0
11,2,1,10,42,107,1
95,25,62,62,121,279,1
7,2,1,7,3,9,1
0,0,0,0,1,1,1
0,0,0,0,0,0,0
4,4,1,7,9,17,0
1,0,1,0,19,80,1
8,0,0,8,3,90,1
1,0,1,0,2,2,0
11,4,24,4,37,37,0
1,2,2,2,1,1,1
0,0,1,0,10,10,0
0,0,0,0,1,2,0
1,1,7,1,1,1,0
3,3,10,3,9,9,0
6,0,6,0,0,0,0
3,0,0,3,2,37,0
7,1,0,8,6,47,0
4,0,1,3,4,12,0
0,0,0,0,0,0,0
1,0,1,0,0,0,0
1,0,1,0,0,0,0
6,6,1,8,5,10,0
8,7,0,13,7,16,0
6,6,1,9,7,8,0
9,8,2,13,8,17,0
9,6,0,11,6,15,0
14,7,0,16,5,26,1
1,1,0,1,1,2,0
3,2,0,4,2,2,0
13,7,3,12,7,21,1
8,2,5,4,1,3,0
10,6,4,9,6,40,1
8,6,0,11,5,15,0
3,6,0,7,2,3,0
3,4,0,6,6,8,0
11,6,0,11,5,11,1
43,6,33,12,7,16,0
2,3,0,5,1,1,0
10,2,0,12,2,17,0
4,1,6,1,4,4,0
4,5,0,6,3,3,0
1,0,1,0,1,2,0
4,5,0,8,2,9,0
0,0,0,0,0,0,1
6,6,0,10,4,7,0
5,6,0,8,4,9,1
8,6,0,9,4,13,0
1,3,0,3,1,1,0
7,6,2,7,4,22,1
11,6,0,13,2,14,0
8,5,0,12,4,7,0
9,6,2,10,11,64,0
81,6,75,9,17,26,1
3,5,1,6,5,8,0
8,6,1,10,6,15,1
6,6,0,9,5,12,0
5,6,0,8,5,10,0
2,3,0,5,1,1,0
25,0,26,0,4,14,0
12,6,0,14,5,21,0
10,6,0,12,2,9,0
5,6,2,7,4,5,0
10,6,0,14,8,28,0
37,9,22,17,22,118,1
3,3,0,5,1,2,0
5,6,0,8,8,9,0
0,0,0,0,0,0,0
6,6,0,9,4,11,0
0,0,0,0,0,0,0
7,6,0,10,4,14,1
7,6,1,10,4,17,1
3,4,0,7,2,2,0
2,4,0,5,3,3,0
11,8,1,11,5,14,1
11,6,0,12,3,22,0
0,0,0,0,0,0,0
5,6,0,8,3,5,0
2,3,0,4,3,15,0
7,6,1,9,4,4,0
11,7,2,11,12,66,1
9,4,7,5,6,6,0
1,3,0,4,1,1,0
9,6,5,7,11,17,0
7,6,0,11,8,27,0
5,5,0,7,3,5,0
17,8,4,16,29,184,0
8,6,3,8,3,13,0
1,3,0,4,1,1,0
4,5,0,6,3,3,0
2,3,1,4,1,1,0
3,3,0,6,2,2,0
15,12,0,17,13,56,1
4,5,0,7,2,5,0
5,4,0,8,3,3,0
8,3,2,9,5,44,1
12,5,4,12,5,20,1
7,3,1,8,2,9,1
7,7,2,9,10,54,0
8,8,0,14,7,14,0
71,14,88,22,74,194,1
6,4,8,4,3,3,0
3,3,1,4,2,11,0
23,9,5,22,20,94,1
6,6,0,8,3,4,1
6,4,0,8,5,11,0
26,0,54,0,9,10,0
2,4,0,5,3,3,0
13,6,0,15,9,52,0
1,0,2,0,2,2,0
0,0,4,0,0,0,0
2,3,0,5,1,1,1
3,4,1,5,4,4,0
17,10,2,17,18,59,1
2,1,4,1,1,1,0
6,6,0,10,2,5,0
13,5,6,11,17,79,1
15,6,9,13,17,55,1
6,5,0,9,2,6,0
4,3,0,6,1,2,0
27,11,24,23,53,128,1
20,9,89,10,24,57,0
83,9,82,11,48,94,0
16,8,9,12,21,48,1
7,5,1,8,9,27,0
7,3,4,5,8,23,0
7,4,3,8,4,4,0
8,6,0,10,4,7,0
6,6,0,10,5,7,0
7,6,0,10,5,17,0
5,6,0,8,2,3,0
11,10,0,15,6,14,0
6,8,1,11,6,14,1
11,5,4,8,3,8,1
8,6,0,9,4,11,0
11,5,5,10,5,24,1
19,7,14,9,18,33,1
7,3,2,8,1,9,1
12,4,9,7,5,16,0
8,6,1,10,6,12,0
9,5,1,9,13,53,0
8,7,0,10,5,12,1
22,4,20,7,52,99,1
14,7,1,13,5,38,1
11,6,1,11,9,42,1
1,0,1,0,6,6,1
4,6,8,8,19,28,0
46,2,116,3,8,8,0
5,0,3,2,9,10,0
0,0,0,0,2,7,1
0,0,0,0,1,6,0
52,1,53,2,8,13,1
1,1,1,1,2,2,0
5,8,1,10,26,44,0
2,0,1,1,8,9,0
72,1,120,1,25,34,1
8,1,8,1,9,26,0
2,0,2,0,2,7,0
2,0,1,1,1,2,1
1,1,1,1,3,3,0
6,10,3,12,20,31,0
1,1,1,1,1,1,0
1,1,1,1,2,2,0
7,10,2,12,20,36,0
0,0,0,0,2,2,0
7,4,5,8,12,14,0
6,8,7,10,26,48,0
6,11,7,13,19,29,0
7,10,1,13,20,34,0
0,0,0,0,4,4,0
2,0,1,1,3,13,0
0,0,0,0,3,3,0
6,7,9,9,17,23,0
2,0,1,1,11,12,0
93,4,103,6,31,33,0
21,2,20,2,2,4,0
42,0,42,0,16,30,1
4,4,0,6,7,10,0
3,1,1,3,7,9,0
10,11,2,17,119,240,1
2,4,0,4,3,7,0
2,0,2,0,0,0,0
2,0,2,0,13,38,0
1,0,1,0,2,3,0
1,2,1,2,1,1,0
5,4,0,6,10,18,0
9,6,5,7,41,50,1
0,0,1,0,0,0,0
7,4,2,6,1,9,0
4,4,0,6,6,28,1
5,2,1,4,7,19,1
0,0,0,0,1,1,0
0,0,0,0,1,1,0
1,0,1,0,1,1,0
4,2,0,4,8,11,0
3,2,0,4,2,4,0
3,1,0,3,6,6,0
7,5,1,7,16,39,0
12,3,0,12,2,21,1
3,1,0,3,9,13,0
12,6,2,13,40,48,1
4,4,0,5,3,13,0
4,3,3,3,13,55,0
1,1,0,2,13,17,0
5,4,2,6,8,14,1
5,4,2,6,3,3,1
3,1,0,3,10,15,0
35,10,14,29,68,241,1
10,10,3,14,107,170,0
3,4,0,4,3,11,0
3,1,2,2,5,9,0
5,3,0,5,10,18,0
4,1,2,3,7,12,0
0,1,0,1,1,1,0
5,2,1,4,8,27,1
14,2,9,9,4,19,0
20,9,10,16,35,75,1
3,1,2,1,14,21,0
0,1,0,1,6,6,0
25,4,16,14,54,268,1
0,0,0,0,0,0,0
0,0,0,0,2,4,1
0,0,0,0,1,3,0
8,1,11,1,12,37,0
1,0,1,0,1,2,0
1,0,1,0,1,1,0
1,0,1,0,0,0,0
2,0,2,0,0,0,0
2,0,2,0,0,0,0
1,0,1,0,4,9,0
6,0,6,0,2,2,0
0,0,2,0,4,4,0
0,1,0,1,4,4,0
14,1,3,11,13,36,0
0,1,0,1,4,4,0
3,1,2,1,24,76,0
3,1,1,3,21,59,1
0,0,0,0,1,1,0
1,0,1,0,19,29,0
1,0,0,1,19,57,0
6,3,1,6,7,17,1
5,2,2,4,13,24,1
3,1,2,1,0,0,0
9,1,3,9,24,68,1
8,3,2,6,28,41,0
13,7,3,14,32,152,1
6,1,2,4,2,9,1
5,1,1,5,8,12,1
4,0,4,0,16,23,1
0,0,0,0,2,8,0
6,0,6,0,0,0,0
67,3,75,3,66,66,1
22,0,39,0,10,10,0
9,0,15,0,4,4,0
1,0,1,0,0,0,0
2,0,2,0,0,0,1
8,0,7,1,10,31,0
1,0,6,0,2,2,0
31,2,42,2,25,25,0
16,6,27,9,18,34,0
3,1,14,1,1,1,0
2,0,1,1,4,20,0
1,0,1,0,5,6,0
0,0,0,0,4,4,0
2,0,1,1,8,16,0
3,0,3,1,5,22,1
0,1,0,1,8,8,0
1,0,0,1,3,6,0
4,3,1,3,3,11,0
19,1,18,2,15,18,1
2,1,1,1,2,6,0
22,10,16,13,95,243,1
12,6,3,13,2,42,0
10,4,3,10,1,25,0
6,11,0,11,108,195,1
20,6,8,20,15,67,0
2,1,1,1,8,14,1
10,1,6,4,8,11,0
5,1,3,2,3,8,0
0,0,0,0,2,2,0
12,1,7,5,87,121,1
1,0,0,1,4,12,0
6,1,5,1,4,19,0
5,1,3,2,8,57,1
14,1,13,1,8,15,1
2,0,2,0,7,10,0
4,0,6,0,5,5,0
6,2,3,4,40,97,0
6,1,1,5,10,26,0
1,0,1,0,5,5,0
14,7,2,16,37,227,0
2,0,1,1,31,31,0
23,12,7,19,65,202,0
19,7,3,20,32,177,1
9,4,2,10,8,28,1
0,0,0,0,3,4,1
0,0,0,0,1,1,0
0,0,0,0,0,0,1
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
32,0,32,0,6,15,1
5,0,5,0,4,6,0
6,1,3,4,5,10,1
1,0,5,0,1,1,0
2,1,1,1,3,7,0
0,2,0,2,80,80,0
1,0,1,0,0,0,0
7,1,5,2,8,41,0
16,1,16,1,15,15,0
4,0,4,0,1,1,0
0,0,0,0,0,0,0
8,0,12,0,8,21,1
7,0,4,3,3,30,0
3,0,3,0,2,5,0
11,1,25,1,9,9,0
8,1,9,1,9,9,0
15,5,10,6,100,148,1
1,0,1,0,0,0,0
10,1,6,4,1,5,1
3,0,3,0,6,6,0
2,1,1,1,7,28,0
5,0,2,3,39,49,0
13,4,1,12,26,120,1
6,1,4,2,19,35,1
21,2,3,18,69,285,1
4,0,2,2,39,39,0
3,0,1,2,23,43,1
10,3,1,11,80,139,0
10,0,3,7,41,77,1
8,1,2,7,12,57,1
2,0,2,0,2,2,0
1,0,1,0,6,8,0
1,0,1,0,6,14,0
1,0,1,0,9,29,1
5,0,5,0,19,19,0
2,1,1,1,12,22,1
9,0,9,0,11,16,1
1,0,1,0,3,4,1
0,0,0,0,0,0,1
1,0,1,0,10,30,0
9,0,6,3,10,16,1
4,0,2,2,27,55,1
10,2,5,5,24,148,1
1,0,1,0,1,1,0
10,0,7,3,10,26,1
0,0,0,0,3,8,1
18,0,23,1,22,117,0
1,0,1,0,1,9,1
11,0,10,1,8,11,1
6,0,6,0,15,34,1
4,0,0,4,15,42,1
1,0,1,0,3,9,1
1,0,1,0,0,0,1
1,0,1,0,0,0,1
3,1,2,2,10,15,0
1,0,1,0,1,1,0
7,0,7,0,28,76,1
4,0,2,2,3,5,1
4,0,3,1,9,12,1
8,0,8,0,17,36,1
1,1,1,1,2,6,0
7,0,28,0,4,4,1
3,0,3,0,4,15,1
37,1,43,4,15,40,1
0,0,0,0,1,1,1
5,0,5,0,4,8,0
0,0,0,0,8,8,0
7,2,5,2,2,2,1
2,0,2,0,6,15,1
1,0,1,0,9,24,1
1,1,0,1,8,16,1
8,0,8,0,9,19,1
0,0,0,0,15,58,1
10,0,10,0,15,58,1
14,0,13,1,3,36,1
2,0,2,0,3,3,0
9,1,5,5,7,63,1
1,0,1,0,2,7,1
2,0,1,1,34,247,0
2,0,1,1,79,79,1
40,0,40,0,1,1,0
0,0,0,0,0,0,1
2,0,2,0,21,90,1
7,0,7,0,4,15,1
28,0,43,0,37,37,0
4,1,3,1,37,38,0
8,2,15,2,4,4,0
2,3,0,3,4,4,0
1,0,1,0,3,5,1
0,0,0,0,2,2,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
3,2,1,2,11,13,1
4,3,0,5,10,11,0
85,8,86,10,31,43,1
4,0,7,0,5,5,0
1,1,23,1,2,2,0
3,1,3,1,3,3,0
0,0,0,0,0,0,1
7,1,6,3,55,142,1
18,6,13,7,49,89,1
1,0,1,0,0,0,1
7,1,4,4,12,34,0
22,3,17,7,20,38,1
0,1,0,1,2,2,0
42,7,40,13,14,28,1
4,2,0,5,9,10,0
112,17,146,28,77,105,1
4,1,3,1,8,27,1
0,2,1,2,1,1,1
2,0,2,0,0,0,1
0,2,0,2,1,1,0
13,13,27,13,12,12,0
3,1,1,3,2,3,1
15,9,7,12,26,50,0
9,3,2,9,3,11,0
5,2,1,5,3,6,1
7,3,3,6,4,5,1
0,0,0,0,12,12,1
11,5,2,11,7,27,1
6,3,0,8,10,15,0
11,5,3,11,12,22,0
11,6,3,12,15,29,0
3,4,1,4,3,16,0
4,1,2,2,3,5,1
35,11,28,18,48,74,1
10,4,1,11,4,13,0
18,5,10,8,33,85,0
12,4,3,13,10,21,1
9,2,2,10,4,7,1
5,0,5,0,1,1,0
1,1,1,1,0,0,1
6,3,1,7,7,15,0
5,2,2,4,3,5,1
2,1,3,1,2,2,1
6,1,1,5,2,7,1
17,6,3,17,14,53,1
24,6,11,23,50,503,1
13,6,7,12,15,33,1
3,2,1,5,3,20,1
41,5,23,35,43,146,1
2,1,2,1,2,3,1
4,3,2,4,3,4,0
4,0,4,0,1,6,1
6,3,1,7,9,134,0
0,0,0,0,0,0,1
15,2,12,3,20,43,0
2,0,2,0,3,4,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
11,3,3,11,57,224,1
4,0,0,4,3,5,1
5,2,1,5,1,14,1
2,0,1,1,1,1,1
1,0,1,0,26,26,1
4,1,1,3,14,62,1
4,2,0,5,1,2,1
4,2,0,5,1,1,1
9,2,0,10,3,7,1
5,2,0,6,1,4,1
5,2,0,6,1,1,1
4,2,0,5,2,6,1
4,2,0,5,1,5,1
10,2,0,10,1,7,1
13,5,10,8,7,11,1
8,2,0,8,1,6,1
1,2,0,3,2,2,1
4,2,0,5,1,1,1
2,2,0,4,1,2,1
10,4,0,10,2,16,1
6,2,0,6,1,8,1
5,3,0,6,4,8,1
4,2,0,5,1,5,1
4,2,0,5,1,7,1
5,2,0,5,2,4,1
4,2,0,5,1,2,1
2,2,0,4,1,1,1
6,3,0,7,4,12,1
4,2,0,5,1,3,1
4,2,0,5,1,1,1
6,2,0,7,1,2,1
1,2,0,3,1,1,1
3,2,0,5,1,1,1
9,2,0,10,3,12,1
6,2,0,7,1,2,1
5,2,0,6,1,2,1
7,2,0,8,1,3,1
8,2,0,8,2,16,1
6,2,0,7,1,4,1
1,2,0,3,2,2,1
6,2,0,6,1,1,1
6,6,9,8,8,11,1
15,2,11,5,8,19,1
9,2,5,5,8,19,1
18,2,9,9,7,15,1
4,2,1,4,7,23,1
29,2,25,5,10,19,1
9,0,9,0,0,0,1
1,1,1,1,2,2,0
1,1,1,1,2,3,0
1,1,1,1,2,4,0
1,1,1,1,2,4,0
1,1,1,1,2,4,0
1,1,1,1,2,4,0
1,1,1,1,2,4,0
24,1,22,2,7,13,1
3,1,1,2,1,2,1
5,3,4,6,5,5,1
28,13,20,19,27,58,1
7,3,1,6,3,5,0
2,2,1,2,7,8,1
27,4,25,5,11,30,1
98,8,121,14,40,64,1
11,2,1,12,2,16,0
15,8,5,13,16,32,1
6,5,1,8,9,10,0
33,5,27,10,46,95,1
4,1,1,3,10,12,0
8,3,1,8,29,107,0
5,2,1,5,2,6,0
5,2,1,5,2,4,0
5,2,1,5,2,2,0
5,2,1,5,2,4,0
3,1,1,2,1,2,0
3,1,1,2,1,2,0
3,1,1,2,1,2,0
3,1,1,2,1,2,0
5,2,1,5,2,2,0
5,2,1,5,2,2,0
5,2,1,5,2,2,0
5,2,1,5,2,2,0
3,1,1,2,1,2,0
5,2,1,5,2,3,0
12,5,10,5,11,19,0
5,2,1,5,2,6,0
5,2,1,5,2,2,0
2,1,0,2,1,1,0
2,1,1,1,1,1,0
6,5,5,5,10,15,0
17,7,6,15,15,40,1
7,2,1,7,1,2,0
6,3,1,7,2,17,0
7,5,2,8,6,19,1
0,1,0,1,1,1,0
16,6,9,9,29,120,1
7,6,3,7,7,27,1
0,0,0,0,6,7,1
0,0,0,0,1,1,1
0,0,0,0,0,0,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,2,3,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
0,0,0,0,1,1,1
30,0,29,1,3,13,1
1,0,1,0,8,9,1
1,0,0,1,22,41,1
7,3,15,3,6,6,0
6,3,1,7,1,2,1
7,5,6,6,5,7,1
13,8,0,14,6,21,1
11,6,0,14,4,13,1
2,0,2,0,2,2,0
11,5,0,13,4,41,1
12,5,0,14,4,32,1
5,1,4,1,2,6,0
7,1,5,2,8,23,0
8,4,2,7,5,11,0
9,1,2,8,10,106,1
3,0,2,1,10,49,0
1,0,1,0,9,11,0
0,0,0,0,8,8,0
21,4,5,18,6,29,1
4,0,3,1,2,5,0
2,2,0,4,2,7,1
2,1,0,3,42,88,1
9,2,1,8,6,41,0
2,0,0,2,4,16,0
4,0,1,3,6,19,0
2,0,0,2,9,30,0
10,3,1,11,10,30,1
3,1,0,3,8,24,1
2,0,1,1,10,49,0
10,2,0,10,2,12,0
7,2,0,7,6,42,0
1,0,1,0,9,11,0
0,0,0,0,8,8,0
3,0,3,0,14,14,0
3,1,1,2,4,8,1
13,7,2,13,94,230,1
4,1,1,3,18,39,0
2,0,2,0,5,11,0
2,0,1,1,10,49,0
1,0,1,0,4,4,0
3,0,3,0,4,4,0
12,5,1,13,9,41,1
4,1,1,4,2,2,0
6,2,2,5,11,65,0
1,0,1,0,9,11,0
0,0,0,0,8,8,0
11,8,2,12,28,101,1
6,1,1,5,2,2,0
8,2,2,6,4,12,1
6,1,1,5,1,1,0
4,1,1,3,1,7,0
5,2,1,4,5,24,0
5,2,1,4,2,2,0
5,2,1,4,2,2,0
1,0,1,0,2,2,0
8,1,1,7,6,24,1
9,2,1,8,2,10,0
16,2,1,15,3,31,1
6,1,1,5,1,3,0
8,3,1,7,13,15,0
7,1,1,6,1,2,0
7,1,1,6,1,2,0
1,0,1,0,0,0,0
8,1,1,7,2,4,1
5,2,1,4,1,1,0
11,2,7,4,3,4,1
4,2,1,3,2,2,1
1,0,1,0,2,2,0
36,9,22,16,69,137,1
17,0,7,12,21,80,1
3,1,2,2,3,3,0
0,0,0,0,1,1,0
11,5,4,8,36,135,1
8,3,6,4,28,82,0
18,4,14,7,14,33,1
25,1,3,24,4,40,0
41,0,40,1,13,44,1
0,0,16,0,6,7,1
0,1,0,1,3,4,1
0,1,0,1,3,4,1
0,1,0,1,1,1,1
0,0,0,0,0,0,0
0,1,0,1,1,1,1
0,1,0,1,1,1,1
0,1,0,1,3,4,1
0,1,0,1,2,3,1
0,1,0,1,1,1,1
0,1,0,1,1,1,1
0,1,0,1,3,4,1
0,1,0,1,3,4,1
0,1,0,1,3,4,1
0,1,0,1,3,4,1
0,0,0,0,1,1,1
0,1,0,1,3,4,1
0,1,0,1,1,1,1
0,1,0,1,1,1,1
0,0,2,0,1,1,0
0,1,1,1,9,9,0
3,4,0,5,1,4,1
12,4,5,7,6,26,1
19,5,11,12,13,29,1
1,4,1,4,6,6,1
2,4,1,4,4,4,1
5,7,1,9,5,6,1
2,4,1,4,3,5,0
0,0,0,0,0,0,0
5,2,3,3,24,25,0
5,2,0,5,4,8,1
20,3,1,20,8,50,1
9,4,1,9,8,54,1
9,4,5,8,7,11,1
14,7,1,14,12,31,1
8,2,0,8,5,21,1
4,2,0,4,4,34,1
7,1,0,7,3,10,1
14,5,0,15,8,22,1
12,5,1,13,12,45,1
0,0,0,0,0,0,0
4,1,0,4,4,8,1
12,3,1,12,6,12,1
18,4,4,15,8,26,1
9,3,1,9,13,31,0
1,0,1,0,5,5,0
5,1,2,3,4,7,1
18,9,6,15,17,38,1
8,4,0,9,7,16,1
15,5,4,12,31,78,1
4,1,0,4,5,8,1
18,12,2,19,40,236,1
0,0,0,0,2,2,0
8,4,0,8,7,43,1
9,2,2,8,4,8,1
6,3,2,4,14,20,0
18,6,17,10,21,24,1
70,9,79,12,83,177,1
2,1,1,1,5,7,0
7,1,5,3,10,15,1
4,1,0,4,1,1,1
8,3,4,6,6,14,1
9,5,2,9,10,20,1
28,7,15,17,20,44,1
6,3,1,6,2,2,1
5,3,1,5,6,8,0
14,7,2,14,10,19,1
15,2,0,15,7,51,0
12,2,0,12,4,13,0
13,2,0,13,1,10,0
7,4,6,5,8,10,0
4,1,5,2,9,9,0
11,2,6,7,37,105,0
23,11,0,23,36,191,1
26,14,28,17,73,152,0
7,1,8,2,10,30,0
53,20,44,25,47,93,1
12,7,2,12,18,110,1
6,4,1,6,14,21,0
2,3,1,3,4,4,0
5,3,5,4,2,2,1
2,0,2,0,3,3,0
1,1,1,1,1,1,0
6,5,19,5,8,8,1
7,4,1,7,5,8,1
5,3,1,5,3,3,0
1,4,3,4,0,0,1
4,1,5,1,0,0,0
2,1,4,1,0,0,1
16,5,1,16,6,37,0
2,4,3,4,0,0,1
1,3,1,3,3,3,0
1,1,1,1,1,1,0
1,1,1,1,1,1,0
1,1,1,1,2,2,1
40,10,30,15,12,31,1
2,3,4,3,2,10,1
7,2,3,5,1,16,0
4,3,1,4,2,6,0
5,3,3,4,4,16,0
2,0,2,0,0,0,0
7,1,1,6,3,7,1
6,5,2,8,1,11,0
14,3,0,14,2,13,1
14,8,1,16,4,4,1
12,1,11,2,12,18,0
3,3,2,4,0,0,0
8,2,1,7,3,36,0
1,2,0,2,2,14,0
1,2,0,2,6,6,0
0,0,0,0,0,0,0
5,2,1,4,3,18,0
8,2,3,7,5,17,1
3,1,1,2,6,17,1
0,0,1,0,0,0,0
12,9,1,13,1,5,0
0,2,1,2,7,7,0
1,1,1,1,1,1,0
7,2,1,7,34,99,1
12,2,1,11,42,107,1
98,25,63,62,121,279,1
7,2,1,7,3,9,0
0,0,0,0,1,1,0
0,0,0,0,0,0,0
4,4,1,7,9,17,0
2,0,1,1,19,80,1
3,0,2,1,10,49,0
9,0,0,9,3,90,1
1,0,1,0,9,11,0
0,0,0,0,8,8,0
1,0,1,0,2,2,0
13,4,26,4,37,37,0
1,2,2,2,1,1,0
7,0,7,0,9,9,0
0,0,1,0,10,10,0
0,0,0,0,1,2,0
1,1,7,1,1,1,0
2,3,10,3,9,9,0
6,0,6,0,0,0,0
3,0,0,3,2,37,1
2,0,1,1,10,49,0
1,0,1,0,9,11,0
0,0,0,0,8,8,0
8,1,0,9,6,47,1
4,0,1,3,4,12,1
0,0,0,0,0,0,0
1,0,1,0,0,0,0
1,0,1,0,0,0,0
6,6,1,8,5,10,1
8,7,0,13,7,16,0
6,6,1,9,7,8,0
9,8,2,13,8,17,0
9,6,0,11,6,15,1
14,7,0,16,5,26,1
1,1,0,1,1,2,0
3,2,0,4,2,2,0
15,7,3,14,7,21,1
8,2,5,4,1,3,0
10,6,4,9,6,40,0
8,6,0,11,5,15,0
3,6,0,7,2,3,0
3,4,0,6,6,8,0
16,7,0,16,5,11,1
6,6,0,10,2,6,0
43,6,34,12,7,16,1
2,3,0,5,1,1,0
10,2,0,12,2,17,0
4,1,6,1,4,4,0
5,5,0,7,3,3,0
1,0,1,0,1,2,0
4,5,0,8,2,9,0
0,0,0,0,0,0,0
6,6,0,10,4,7,0
7,6,0,9,4,9,0
8,6,0,9,4,13,0
1,3,0,3,1,1,0
9,6,2,9,4,22,1
9,6,0,12,2,14,0
8,5,0,12,4,7,0
9,6,2,10,11,64,1
81,6,75,10,17,26,0
3,5,1,6,5,8,0
8,6,0,10,6,15,1
6,6,0,9,5,12,1
5,6,0,8,5,10,1
2,3,0,5,1,1,0
25,0,26,0,4,14,0
11,6,0,13,5,21,0
10,6,0,12,2,9,0
10,6,0,14,8,28,0
38,9,23,17,22,118,1
3,3,0,5,1,2,0
5,6,0,8,8,9,0
0,0,0,0,0,0,0
6,6,0,9,4,11,0
0,0,0,0,0,0,0
8,6,0,11,4,14,0
8,6,1,11,4,17,0
3,4,0,7,2,2,0
2,4,0,5,3,3,0
13,8,1,13,5,14,1
11,6,0,12,3,22,1
0,0,0,0,0,0,0
5,6,0,8,3,5,0
2,3,0,4,3,15,0
9,6,1,12,4,4,0
16,8,3,18,12,66,0
9,4,7,5,6,6,0
1,3,0,4,1,1,0
9,6,5,7,11,17,1
7,6,0,11,8,27,0
5,5,0,7,3,5,0
17,8,4,16,29,184,1
8,6,3,8,3,13,0
1,3,0,4,1,1,0
4,5,0,6,3,3,0
2,3,1,4,1,1,0
3,3,0,6,2,2,0
15,12,0,17,13,56,1
4,5,0,7,2,5,0
4,0,3,1,10,49,0
5,4,0,8,3,3,0
9,3,2,10,5,44,1
13,5,5,13,5,20,0
9,4,1,10,2,9,0
7,7,2,9,10,54,1
8,8,0,14,7,14,0
74,14,87,23,74,194,1
6,4,8,4,3,3,1
3,3,1,4,2,11,0
23,9,5,21,20,94,1
10,6,0,11,3,4,1
6,4,0,8,5,11,1
27,0,56,0,9,10,0
2,4,0,5,3,3,0
13,6,0,15,9,52,1
1,0,2,0,2,2,0
0,0,4,0,0,0,0
2,3,0,5,1,1,0
1,0,1,0,9,11,0
0,0,0,0,8,8,0
6,4,4,5,4,4,0
17,10,2,17,18,59,1
2,1,4,1,1,1,0
6,6,0,10,2,5,0
13,5,6,11,17,79,1
15,6,9,13,17,55,1
6,5,0,9,2,6,0
4,3,0,6,1,2,0
29,12,25,24,53,128,0
20,9,88,10,24,57,0
82,9,81,11,48,94,1
19,9,10,15,21,48,1
7,5,1,8,9,27,1
11,3,6,6,8,23,1
7,4,3,8,4,4,0
8,6,0,10,4,7,1
6,6,0,10,5,7,0
7,6,0,10,5,17,1
5,6,0,8,2,3,0
11,10,0,15,6,14,0
